Name,Date,Time (East Coast),Location,Crewed or Uncrewed,Launched?,High Temp,Low Temp,Ave Temp,Temp at Launch Time,Hist High Temp,Hist Low Temp,Hist Ave Temp,Percipitation at Launch Time,Hist Ave Percipitation,Wind Direction,Max Wind Speed,Visibility,Wind Speed at Launch Time,Hist Ave Max Wind Speed,Hist Ave Visibility,Sea Level Pressure,Hist Ave Sea Level Pressure,Day Length,Condition,Notes
Rocket_212,2023-07-24,17:09,Vandenberg AFB,Uncrewed,Y,74.0,17.0,45.5,19.0,67.0,9.0,38.0,8.0984631973568,6.450433558354596,NW,82.0,6.0,42.0,,6.0,1025,1017.0,14:46,Foggy,Sample note 212
Rocket_213,2023-03-13,22:33,Baikonur Cosmodrome,Uncrewed,N,90.0,14.0,52.0,48.0,72.0,42.0,57.0,3.003310710346673,4.50328724130242,NW,47.0,1.0,21.0,,7.0,1049,1007.0,14:34,Rainy,Sample note 213
Rocket_214,2023-03-09,11:08,Cape Canaveral,Crewed,Y,63.0,24.0,43.5,30.0,79.0,3.0,41.0,2.969446068017068,5.416697016482543,SE,8.0,1.0,0.0,,8.0,1050,1022.0,10:54,Foggy,Sample note 214
Rocket_215,2022-11-30,11:53,Baikonur Cosmodrome,Uncrewed,Y,93.0,19.0,56.0,47.0,98.0,47.0,72.5,1.2088206897094045,9.50598957704189,E,28.0,8.0,17.0,,5.0,1016,999.0,13:13,Rainy,Sample note 215
Rocket_216,2022-11-11,09:34,Kourou,Crewed,Y,59.0,12.0,35.5,35.0,86.0,28.0,57.0,1.3971541208832972,1.6284160071977427,NE,83.0,4.0,73.0,,1.0,1019,1025.0,12:15,Foggy,Sample note 216
Rocket_217,2023-06-21,19:25,Cape Canaveral,Uncrewed,Y,55.0,48.0,51.5,50.0,82.0,41.0,61.5,8.604787542832371,9.259162996582551,E,11.0,4.0,2.0,,1.0,1010,1047.0,12:00,Stormy,Sample note 217
Rocket_218,2023-03-15,03:50,Kourou,Uncrewed,N,58.0,13.0,35.5,34.0,82.0,1.0,41.5,9.127458135411157,2.752387251496692,SW,62.0,3.0,29.0,,10.0,1041,998.0,11:45,Stormy,Sample note 218
Rocket_219,2023-07-27,22:57,Kourou,Uncrewed,N,71.0,15.0,43.0,67.0,80.0,14.0,47.0,8.052403571609641,5.603649848557298,S,96.0,9.0,71.0,,10.0,991,990.0,10:11,Stormy,Sample note 219
Rocket_220,2023-06-01,11:25,Vandenberg AFB,Crewed,N,52.0,32.0,42.0,37.0,60.0,48.0,54.0,5.880060137179316,8.276355111113427,W,27.0,5.0,26.0,,6.0,994,1025.0,11:35,Rainy,Sample note 220
Rocket_221,2023-04-17,23:13,Baikonur Cosmodrome,Crewed,N,78.0,42.0,60.0,78.0,80.0,45.0,62.5,7.7739631220065775,2.979343600756821,W,51.0,1.0,15.0,,9.0,996,1036.0,11:05,Cloudy,Sample note 221
Rocket_222,2022-12-10,07:25,Cape Canaveral,Uncrewed,N,62.0,29.0,45.5,43.0,73.0,38.0,55.5,6.763478224037318,5.250469494368202,SE,60.0,10.0,54.0,,1.0,998,1007.0,12:37,Clear,Sample note 222
Rocket_223,2023-03-23,08:14,Vandenberg AFB,Crewed,Y,60.0,17.0,38.5,51.0,85.0,13.0,49.0,1.8130691868948068,4.383065264133835,SE,94.0,1.0,6.0,,5.0,1007,1001.0,14:00,Clear,Sample note 223
Rocket_224,2022-09-20,11:24,Cape Canaveral,Uncrewed,N,71.0,36.0,53.5,65.0,54.0,26.0,40.0,7.937084117789379,1.1513466870583722,S,70.0,4.0,1.0,,8.0,1033,1032.0,11:01,Clear,Sample note 224
Rocket_225,2022-10-03,22:52,Cape Canaveral,Uncrewed,Y,60.0,13.0,36.5,51.0,69.0,22.0,45.5,0.2784114553262495,8.996807743771825,E,50.0,8.0,33.0,,10.0,992,1019.0,11:54,Stormy,Sample note 225
Rocket_226,2022-10-27,00:18,Cape Canaveral,Uncrewed,Y,99.0,41.0,70.0,47.0,51.0,15.0,33.0,3.210882048220194,1.92323789946934,NE,43.0,5.0,1.0,,4.0,1029,1019.0,13:22,Snowy,Sample note 226
Rocket_227,2023-07-22,16:09,Baikonur Cosmodrome,Crewed,Y,59.0,30.0,44.5,45.0,66.0,45.0,55.5,9.402282882076427,3.900163103605885,S,99.0,1.0,98.0,,3.0,1000,1009.0,13:02,Clear,Sample note 227
Rocket_228,2023-05-24,18:05,Baikonur Cosmodrome,Crewed,N,99.0,40.0,69.5,58.0,50.0,16.0,33.0,6.186635834140794,1.1604506644664203,N,75.0,1.0,36.0,,5.0,1012,1017.0,10:03,Cloudy,Sample note 228
Rocket_229,2022-11-03,21:25,Kourou,Uncrewed,N,85.0,25.0,55.0,31.0,53.0,4.0,28.5,8.710021305122774,1.3211606451685054,S,60.0,7.0,9.0,,1.0,1033,1044.0,11:34,Foggy,Sample note 229
Rocket_230,2023-07-13,12:41,Cape Canaveral,Uncrewed,N,59.0,18.0,38.5,28.0,56.0,11.0,33.5,3.271492611437191,1.2659992735721417,N,72.0,3.0,52.0,,2.0,994,999.0,10:11,Snowy,Sample note 230
Rocket_231,2023-08-08,06:12,Vandenberg AFB,Uncrewed,N,57.0,34.0,45.5,48.0,52.0,19.0,35.5,8.863324197194729,7.924707242644161,N,16.0,1.0,16.0,,4.0,1032,1017.0,11:06,Cloudy,Sample note 231
Rocket_232,2023-05-04,18:42,Vandenberg AFB,Uncrewed,Y,60.0,25.0,42.5,59.0,68.0,3.0,35.5,1.5399463968942362,4.359069078595438,E,36.0,6.0,16.0,,2.0,1044,997.0,11:57,Snowy,Sample note 232
Rocket_233,2022-12-18,21:42,Baikonur Cosmodrome,Uncrewed,N,76.0,9.0,42.5,24.0,50.0,48.0,49.0,6.941164187581848,2.2332344160245867,S,56.0,8.0,31.0,,10.0,1048,1006.0,11:55,Cloudy,Sample note 233
Rocket_234,2023-07-07,01:59,Baikonur Cosmodrome,Uncrewed,N,97.0,5.0,51.0,9.0,88.0,8.0,48.0,4.808850890795594,4.6398774461869845,E,57.0,3.0,32.0,,10.0,1007,1031.0,14:02,Snowy,Sample note 234
Rocket_235,2023-08-12,05:39,Kourou,Uncrewed,N,50.0,19.0,34.5,38.0,82.0,12.0,47.0,9.757646726917631,8.242418589417055,SE,93.0,2.0,16.0,,7.0,1015,1011.0,10:03,Snowy,Sample note 235
Rocket_236,2023-05-23,05:22,Kourou,Crewed,Y,98.0,20.0,59.0,37.0,89.0,34.0,61.5,2.460156036045247,5.807485538120279,W,80.0,8.0,70.0,,5.0,1012,1049.0,13:48,Snowy,Sample note 236
Rocket_237,2023-03-14,17:02,Kourou,Uncrewed,Y,86.0,31.0,58.5,49.0,73.0,9.0,41.0,6.600471652218703,0.6494308555097072,S,72.0,4.0,10.0,,7.0,1039,998.0,11:34,Foggy,Sample note 237
Rocket_238,2022-10-15,15:05,Kourou,Crewed,Y,98.0,26.0,62.0,88.0,60.0,26.0,43.0,0.4800512319301231,4.950295355943057,S,1.0,6.0,0.0,,6.0,995,1048.0,13:10,Rainy,Sample note 238
Rocket_239,2023-03-25,09:10,Kourou,Crewed,Y,56.0,37.0,46.5,44.0,90.0,20.0,55.0,9.45352004885827,5.9220840799330645,NE,89.0,3.0,61.0,,3.0,1005,1004.0,14:55,Cloudy,Sample note 239
Rocket_240,2022-10-17,01:03,Baikonur Cosmodrome,Crewed,N,74.0,8.0,41.0,12.0,73.0,8.0,40.5,9.00316945040328,2.826016353949201,NW,77.0,7.0,43.0,,9.0,1024,1020.0,12:18,Snowy,Sample note 240
Rocket_241,2022-10-03,04:53,Baikonur Cosmodrome,Uncrewed,N,60.0,48.0,54.0,58.0,85.0,1.0,43.0,2.4989503060232785,9.991167600350796,NE,0.0,6.0,0.0,,8.0,1008,1045.0,10:39,Stormy,Sample note 241
Rocket_242,2023-01-04,07:43,Baikonur Cosmodrome,Uncrewed,Y,53.0,46.0,49.5,52.0,85.0,28.0,56.5,4.626116466409778,6.032399763010922,N,19.0,5.0,17.0,,6.0,1009,1035.0,14:52,Snowy,Sample note 242
Rocket_243,2022-10-01,16:25,Kourou,Crewed,N,74.0,7.0,40.5,52.0,67.0,46.0,56.5,2.4415001417854376,2.871254209718128,NE,51.0,6.0,15.0,,2.0,1038,1029.0,14:29,Cloudy,Sample note 243
Rocket_244,2023-02-24,14:08,Baikonur Cosmodrome,Uncrewed,Y,84.0,17.0,50.5,18.0,70.0,17.0,43.5,0.980664471491386,0.163648911341766,NE,93.0,1.0,32.0,,5.0,1034,1003.0,14:56,Foggy,Sample note 244
Rocket_245,2022-11-13,22:56,Kourou,Uncrewed,N,75.0,31.0,53.0,43.0,95.0,21.0,58.0,5.182594320287977,2.0244428351108223,SE,38.0,8.0,33.0,,4.0,994,1017.0,12:03,Clear,Sample note 245
Rocket_246,2022-11-10,18:59,Kourou,Crewed,Y,65.0,23.0,44.0,64.0,61.0,10.0,35.5,1.0084928923198189,0.6412379137752067,W,64.0,5.0,10.0,,6.0,1009,1048.0,10:10,Snowy,Sample note 246
Rocket_247,2022-11-28,16:06,Baikonur Cosmodrome,Crewed,N,74.0,4.0,39.0,71.0,71.0,48.0,59.5,0.3995904203956779,4.102518083319135,E,88.0,10.0,45.0,,8.0,1042,996.0,12:50,Rainy,Sample note 247
Rocket_248,2023-07-24,09:31,Cape Canaveral,Uncrewed,Y,59.0,14.0,36.5,46.0,61.0,30.0,45.5,8.707620418099536,7.96282197735357,SW,7.0,4.0,1.0,,5.0,1031,1012.0,12:35,Foggy,Sample note 248
Rocket_249,2023-03-18,20:48,Cape Canaveral,Crewed,N,78.0,47.0,62.5,78.0,100.0,30.0,65.0,1.9373326790308687,8.075744473894293,NW,39.0,6.0,24.0,,7.0,1003,1015.0,10:12,Cloudy,Sample note 249
Rocket_250,2022-10-01,10:14,Baikonur Cosmodrome,Uncrewed,Y,62.0,14.0,38.0,49.0,95.0,46.0,70.5,4.878643324266228,5.758659372216433,S,73.0,1.0,24.0,,4.0,1005,1007.0,12:26,Stormy,Sample note 250
Rocket_251,2023-03-18,05:45,Cape Canaveral,Uncrewed,Y,98.0,46.0,72.0,71.0,74.0,46.0,60.0,6.295010385696425,6.609518832306609,S,62.0,7.0,1.0,,6.0,998,1047.0,12:26,Cloudy,Sample note 251
Rocket_252,2023-04-26,23:44,Baikonur Cosmodrome,Uncrewed,N,59.0,44.0,51.5,54.0,91.0,25.0,58.0,8.4138040012493,3.8556956123724384,NW,84.0,5.0,25.0,,10.0,1044,1037.0,14:44,Foggy,Sample note 252
Rocket_253,2022-10-19,03:43,Vandenberg AFB,Uncrewed,N,86.0,6.0,46.0,65.0,81.0,7.0,44.0,5.647839491783644,8.432093393012432,S,35.0,8.0,34.0,,2.0,1042,1004.0,10:34,Clear,Sample note 253
Rocket_254,2023-08-19,08:06,Vandenberg AFB,Crewed,Y,76.0,12.0,44.0,13.0,92.0,17.0,54.5,6.137135980610333,7.985364535790962,W,11.0,1.0,3.0,,1.0,1032,1040.0,10:33,Stormy,Sample note 254
Rocket_255,2022-12-08,14:49,Baikonur Cosmodrome,Crewed,N,97.0,24.0,60.5,78.0,66.0,10.0,38.0,3.979693664568207,9.862572877684013,E,16.0,7.0,16.0,,10.0,998,1020.0,14:46,Foggy,Sample note 255
Rocket_256,2022-10-26,14:18,Vandenberg AFB,Uncrewed,N,63.0,18.0,40.5,24.0,72.0,12.0,42.0,8.836529791233797,2.018669829596008,SW,92.0,4.0,65.0,,5.0,1044,996.0,12:56,Clear,Sample note 256
Rocket_257,2023-07-31,23:03,Baikonur Cosmodrome,Uncrewed,N,62.0,13.0,37.5,14.0,66.0,1.0,33.5,9.67613123059878,1.8588819989529115,SW,78.0,4.0,75.0,,9.0,1009,1038.0,10:05,Cloudy,Sample note 257
Rocket_258,2023-07-09,01:03,Kourou,Crewed,N,94.0,28.0,61.0,58.0,78.0,35.0,56.5,4.938348332842227,1.2774281257503006,NE,99.0,4.0,73.0,,6.0,1024,1021.0,12:41,Cloudy,Sample note 258
Rocket_259,2023-04-25,23:45,Vandenberg AFB,Uncrewed,Y,91.0,26.0,58.5,27.0,66.0,49.0,57.5,1.7724387134671982,1.613570050806199,S,35.0,9.0,31.0,,6.0,1002,1030.0,14:33,Foggy,Sample note 259
Rocket_260,2022-09-16,04:49,Baikonur Cosmodrome,Crewed,N,96.0,47.0,71.5,51.0,66.0,29.0,47.5,4.751561051555818,0.5749972366233747,W,1.0,2.0,0.0,,4.0,1046,1017.0,11:21,Foggy,Sample note 260
Rocket_261,2023-06-18,18:39,Kourou,Uncrewed,N,86.0,10.0,48.0,22.0,70.0,35.0,52.5,6.625127796363373,4.676913729619285,S,97.0,5.0,5.0,,6.0,1020,1012.0,13:46,Stormy,Sample note 261
Rocket_262,2022-10-01,03:33,Cape Canaveral,Crewed,N,75.0,16.0,45.5,61.0,54.0,6.0,30.0,7.996425210861519,4.180659922440661,NW,3.0,3.0,1.0,,2.0,1047,1031.0,11:01,Cloudy,Sample note 262
Rocket_263,2022-10-16,19:17,Cape Canaveral,Crewed,Y,80.0,11.0,45.5,67.0,78.0,39.0,58.5,8.048308854330749,0.6334510366325918,W,90.0,9.0,26.0,,1.0,1049,1012.0,13:46,Clear,Sample note 263
Rocket_264,2022-10-07,10:34,Vandenberg AFB,Uncrewed,Y,54.0,21.0,37.5,46.0,98.0,10.0,54.0,0.6994005565242567,7.780852366048774,E,95.0,10.0,31.0,,8.0,1008,1005.0,11:46,Clear,Sample note 264
Rocket_265,2022-11-29,21:53,Vandenberg AFB,Crewed,N,96.0,42.0,69.0,45.0,87.0,6.0,46.5,9.954480253743968,1.2599458949201114,SE,29.0,5.0,28.0,,9.0,1049,1049.0,11:58,Cloudy,Sample note 265
Rocket_266,2023-03-10,22:52,Cape Canaveral,Crewed,Y,86.0,47.0,66.5,54.0,63.0,39.0,51.0,3.336381816609989,5.784237648531141,W,66.0,4.0,33.0,,2.0,998,1041.0,10:12,Cloudy,Sample note 266
Rocket_267,2023-07-02,18:55,Cape Canaveral,Uncrewed,N,58.0,31.0,44.5,33.0,50.0,13.0,31.5,1.607011537743812,4.360142760708108,W,48.0,8.0,24.0,,10.0,1022,995.0,10:22,Rainy,Sample note 267
Rocket_268,2023-03-31,03:25,Cape Canaveral,Uncrewed,N,98.0,38.0,68.0,49.0,66.0,17.0,41.5,6.960334116152543,7.040033413408465,E,73.0,4.0,61.0,,8.0,1032,1019.0,13:56,Rainy,Sample note 268
Rocket_269,2022-12-07,20:36,Baikonur Cosmodrome,Uncrewed,N,100.0,38.0,69.0,85.0,52.0,40.0,46.0,3.5198263164923524,9.55715879930693,S,92.0,1.0,89.0,,6.0,1023,1038.0,12:57,Rainy,Sample note 269
Rocket_270,2023-08-14,18:28,Cape Canaveral,Uncrewed,Y,53.0,4.0,28.5,33.0,88.0,4.0,46.0,2.199958039847302,6.072320687868775,SE,5.0,7.0,2.0,,6.0,1019,997.0,14:14,Rainy,Sample note 270
Rocket_271,2023-05-27,13:32,Vandenberg AFB,Crewed,N,62.0,15.0,38.5,18.0,80.0,40.0,60.0,8.297449844834036,7.65370615724898,SE,17.0,3.0,2.0,,6.0,1044,1002.0,13:17,Snowy,Sample note 271
Rocket_272,2023-07-27,15:06,Kourou,Uncrewed,N,71.0,5.0,38.0,46.0,69.0,38.0,53.5,1.4277383229089702,2.015802269024656,SE,6.0,4.0,6.0,,6.0,1029,1012.0,13:01,Snowy,Sample note 272
Rocket_273,2023-03-14,18:48,Baikonur Cosmodrome,Uncrewed,N,84.0,37.0,60.5,42.0,61.0,47.0,54.0,3.853192901073295,4.567919353746327,NE,89.0,4.0,1.0,,8.0,1026,1014.0,14:04,Stormy,Sample note 273
Rocket_274,2022-10-23,02:40,Cape Canaveral,Uncrewed,N,76.0,18.0,47.0,19.0,66.0,12.0,39.0,7.334922485097338,2.5026579562433278,S,27.0,4.0,26.0,,4.0,1042,1045.0,11:46,Snowy,Sample note 274
Rocket_275,2023-08-26,05:55,Kourou,Crewed,Y,59.0,2.0,30.5,35.0,66.0,21.0,43.5,1.5730937586152538,5.434447086020554,NW,26.0,9.0,9.0,,6.0,1005,1016.0,10:40,Rainy,Sample note 275
Rocket_276,2023-05-02,01:37,Baikonur Cosmodrome,Crewed,N,84.0,35.0,59.5,71.0,79.0,38.0,58.5,2.401531514158042,1.9535129932598605,S,7.0,9.0,2.0,,10.0,1017,1039.0,14:57,Rainy,Sample note 276
Rocket_277,2023-03-22,20:36,Kourou,Crewed,N,100.0,13.0,56.5,93.0,90.0,43.0,66.5,6.019755207634937,4.673135066947945,N,13.0,1.0,10.0,,5.0,1047,1044.0,11:19,Cloudy,Sample note 277
Rocket_278,2022-12-08,04:14,Kourou,Crewed,Y,54.0,47.0,50.5,51.0,85.0,25.0,55.0,2.717460098164888,9.991014673659452,SE,78.0,3.0,28.0,,1.0,1009,1035.0,14:54,Clear,Sample note 278
Rocket_279,2023-09-04,19:58,Baikonur Cosmodrome,Crewed,N,77.0,49.0,63.0,59.0,76.0,34.0,55.0,7.141997065878943,1.3154900594454488,SE,21.0,8.0,12.0,,10.0,1031,992.0,14:21,Stormy,Sample note 279
Rocket_280,2023-06-13,05:41,Vandenberg AFB,Uncrewed,Y,86.0,2.0,44.0,42.0,68.0,40.0,54.0,8.002778483423505,6.301455134056994,S,71.0,3.0,33.0,,5.0,1043,1028.0,12:43,Clear,Sample note 280
Rocket_281,2023-06-26,11:20,Kourou,Crewed,Y,65.0,11.0,38.0,37.0,75.0,23.0,49.0,3.283328448522187,5.863155888499328,N,71.0,2.0,45.0,,10.0,1038,1039.0,11:22,Foggy,Sample note 281
Rocket_282,2022-12-26,14:35,Baikonur Cosmodrome,Crewed,N,99.0,33.0,66.0,61.0,89.0,37.0,63.0,6.93237459810221,7.670083908814832,S,7.0,5.0,2.0,,9.0,1023,1040.0,10:09,Clear,Sample note 282
Rocket_283,2023-06-14,21:35,Vandenberg AFB,Uncrewed,Y,57.0,3.0,30.0,47.0,73.0,4.0,38.5,8.205344257707436,7.644308844086456,E,47.0,4.0,46.0,,4.0,992,1029.0,11:49,Snowy,Sample note 283
Rocket_284,2023-01-21,19:23,Kourou,Uncrewed,N,89.0,25.0,57.0,35.0,74.0,37.0,55.5,1.954678898975384,5.572702075403125,NE,93.0,2.0,33.0,,5.0,992,1000.0,10:06,Cloudy,Sample note 284
Rocket_285,2023-08-19,10:21,Vandenberg AFB,Crewed,N,63.0,17.0,40.0,43.0,52.0,36.0,44.0,5.606404281195728,7.658388385151285,SW,6.0,8.0,0.0,,3.0,1004,1049.0,13:51,Cloudy,Sample note 285
Rocket_286,2023-05-26,23:55,Cape Canaveral,Uncrewed,Y,58.0,38.0,48.0,47.0,75.0,21.0,48.0,0.6909053935282061,5.056319462870031,SE,94.0,5.0,70.0,,6.0,1029,1038.0,13:50,Rainy,Sample note 286
Rocket_287,2023-06-24,14:50,Kourou,Uncrewed,N,58.0,30.0,44.0,33.0,77.0,11.0,44.0,0.3340613624376387,4.030230131460485,SW,30.0,5.0,5.0,,9.0,1028,991.0,10:04,Snowy,Sample note 287
Rocket_288,2023-08-16,21:37,Vandenberg AFB,Crewed,N,77.0,5.0,41.0,37.0,52.0,47.0,49.5,6.645802475769683,8.28944535107556,SE,69.0,3.0,61.0,,9.0,1010,1023.0,12:02,Cloudy,Sample note 288
Rocket_289,2023-01-25,19:09,Cape Canaveral,Uncrewed,N,80.0,18.0,49.0,72.0,74.0,18.0,46.0,3.4062635000003008,0.0004936240088948,N,54.0,6.0,19.0,,9.0,996,1029.0,13:41,Snowy,Sample note 289
Rocket_290,2022-10-16,08:44,Baikonur Cosmodrome,Uncrewed,Y,94.0,36.0,65.0,49.0,62.0,42.0,52.0,1.6961805728868884,8.65711896072927,SW,14.0,1.0,1.0,,5.0,1004,1013.0,11:59,Rainy,Sample note 290
Rocket_291,2022-10-12,03:30,Kourou,Uncrewed,Y,84.0,48.0,66.0,63.0,96.0,45.0,70.5,3.757304651349496,6.287956566757307,N,100.0,2.0,37.0,,10.0,1009,1007.0,14:28,Clear,Sample note 291
Rocket_292,2023-05-01,13:56,Vandenberg AFB,Crewed,Y,96.0,40.0,68.0,78.0,68.0,0.0,34.0,5.837533928330887,8.985427015060507,SE,14.0,10.0,12.0,,10.0,1042,992.0,10:08,Foggy,Sample note 292
Rocket_293,2023-06-09,03:45,Cape Canaveral,Crewed,N,68.0,15.0,41.5,66.0,82.0,38.0,60.0,5.3245677406245,1.3734920629865366,SW,17.0,5.0,7.0,,4.0,1047,1024.0,11:54,Rainy,Sample note 293
Rocket_294,2023-05-06,14:15,Kourou,Uncrewed,Y,67.0,32.0,49.5,45.0,64.0,33.0,48.5,5.06815959005635,7.905067357211783,W,6.0,9.0,6.0,,5.0,996,1028.0,10:08,Snowy,Sample note 294
Rocket_295,2023-07-24,18:55,Kourou,Crewed,N,96.0,47.0,71.5,58.0,88.0,28.0,58.0,7.900605595989786,4.603836841122049,NW,21.0,10.0,20.0,,1.0,1046,1042.0,11:10,Cloudy,Sample note 295
Rocket_296,2023-01-14,17:28,Cape Canaveral,Uncrewed,Y,99.0,14.0,56.5,77.0,59.0,18.0,38.5,0.3669863983191568,4.947015496325738,S,69.0,3.0,4.0,,8.0,1001,1007.0,14:25,Snowy,Sample note 296
Rocket_297,2023-03-27,12:07,Vandenberg AFB,Uncrewed,Y,83.0,18.0,50.5,46.0,57.0,22.0,39.5,0.8755232288469394,9.22562634598386,NE,77.0,3.0,61.0,,6.0,994,992.0,14:19,Cloudy,Sample note 297
Rocket_298,2023-02-18,06:17,Baikonur Cosmodrome,Crewed,Y,76.0,8.0,42.0,11.0,76.0,43.0,59.5,8.71694927488358,1.0470022610744834,S,77.0,1.0,2.0,,8.0,1032,1025.0,10:47,Foggy,Sample note 298
Rocket_299,2023-02-08,18:36,Baikonur Cosmodrome,Uncrewed,N,79.0,40.0,59.5,72.0,66.0,23.0,44.5,8.493884018902074,2.6306342880434253,E,20.0,8.0,2.0,,8.0,1026,1044.0,13:13,Cloudy,Sample note 299
